Mænd,50-79 år,Indonesien,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,5.0
Mænd,50-79 år,Irak,218.0,212.0,233.0,222.0,259.0,319.0,322.0,312.0,318.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",21.0,40.0,65.0,68.0,100.0,100.0,107.0,100.0,137.0,120.0,160.0,184.0,160.0
Mænd,50-79 år,Iran,257.0,250.0,236.0,253.0,228.0,277.0,264.0,252.0,264.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",35.0,45.0,60.0,66.0,84.0,86.0,121.0,127.0,167.0,179.0,218.0,200.0,259.0
Mænd,50-79 år,Israel,28.0,23.0,21.0,21.0,21.0,33.0,32.0,17.0,34.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",7.0,12.0,15.0,17.0,13.0,11.0,18.0,16.0,16.0,21.0,25.0,22.0,22.0
Mænd,50-79 år,Japan,1.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,1.0,3.0,2.0,2.0,1.0,5.0,0.0,2.0,3.0,2.0,2.0,1.0
Mænd,50-79 år,Jordan,25.0,15.0,21.0,28.0,28.0,38.0,37.0,20.0,37.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,9.0,10.0,18.0,14.0,11.0,7.0,16.0,15.0,11.0,15.0,16.0,15.0
Mænd,50-79 år,Kina,23.0,31.0,32.0,24.0,41.0,37.0,42.0,35.0,38.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,4.0,12.0,12.0,14.0,13.0,6.0,18.0,17.0,21.0,25.0,32.0,29.0
Mænd,50-79 år,Kuwait,13.0,11.0,12.0,20.0,25.0,29.0,32.0,28.0,28.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,2.0,0.0,1.0,3.0,3.0,11.0,9.0,6.0,8.0,5.0,8.0
Mænd,50-79 år,Libanon,196.0,200.0,229.0,241.0,270.0,346.0,352.0,353.0,335.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",15.0,13.0,25.0,40.0,65.0,46.0,56.0,60.0,86.0,89.0,124.0,127.0,160.0
Mænd,50-79 år,Myanmar,1.0,1.0,8.0,11.0,1.0,9.0,11.0,13.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0
Mænd,50-79 år,Pakistan,165.0,172.0,206.0,183.0,216.0,248.0,266.0,256.0,297.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",80.0,65.0,110.0,138.0,119.0,103.0,104.0,103.0,125.0,132.0,136.0,157.0,192.0
Mænd,50-79 år,Sri Lanka,67.0,98.0,84.0,79.0,82.0,103.0,99.0,83.0,98.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",15.0,8.0,16.0,21.0,31.0,24.0,23.0,37.0,48.0,54.0,57.0,49.0,56.0
Mænd,50-79 år,Syrien,40.0,51.0,65.0,93.0,109.0,128.0,149.0,161.0,171.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,3.0,7.0,7.0,9.0,8.0,9.0,10.0,7.0,17.0,20.0,17.0,24.0
Mænd,50-79 år,Thailand,2.0,3.0,3.0,1.0,2.0,2.0,7.0,13.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,0.0,4.0
Mænd,50-79 år,Vietnam,67.0,60.0,60.0,63.0,62.0,79.0,75.0,85.0,86.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",7.0,14.0,23.0,28.0,31.0,19.0,27.0,34.0,25.0,44.0,53.0,55.0,57.0
Mænd,50-79 år,Australien,6.0,2.0,5.0,5.0,7.0,7.0,6.0,7.0,6.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0
Mænd,50-79 år,Øvrige lande i alt,152.0,157.0,140.0,171.0,207.0,219.0,241.0,250.0,287.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",40.0,22.0,51.0,63.0,88.0,61.0,68.0,89.0,87.0,109.0,93.0,105.0,114.0
Mænd,50-79 år,"Øvrige lande, vestlige",13.0,8.0,12.0,4.0,9.0,13.0,5.0,12.0,19.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,1.0,1.0,2.0,3.0,3.0,9.0,6.0,6.0,3.0,5.0,6.0,9.0
Mænd,50-79 år,"Øvrige lande, ikke-vestlige",139.0,149.0,128.0,167.0,198.0,206.0,236.0,238.0,268.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",39.0,21.0,50.0,61.0,61.0,58.0,59.0,83.0,81.0,106.0,88.0,99.0,105.0
Kvinder,Alder i alt,I alt,36388.0,35396.0,32868.0,31568.0,34818.0,41143.0,41140.0,38931.0,37636.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",22614.0,17556.0,26546.0,33920.0,30418.0,27327.0,28176.0,30105.0,32342.0,33916.0,34307.0,36289.0,36847.0
Kvinder,Alder i alt,Danmark,30840.0,30072.0,27425.0,25659.0,28219.0,32874.0,32458.0,30490.0,28931.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",20287.0,15437.0,23714.0,30495.0,26939.0,24439.0,25107.0,26384.0,28426.0,29617.0,29669.0,31403.0,31505.0
Kvinder,Alder i alt,Belgien,9.0,13.0,6.0,4.0,5.0,6.0,14.0,6.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,2.0,2.0,6.0,6.0,4.0,3.0,5.0,7.0,3.0,7.0,7.0,4.0
Kvinder,Alder i alt,Bosnien-Hercegovina,178.0,171.0,143.0,172.0,170.0,208.0,236.0,214.0,198.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",98.0,102.0,104.0,115.0,119.0,95.0,113.0,124.0,146.0,145.0,171.0,174.0,202.0
Kvinder,Alder i alt,Bulgarien,43.0,40.0,54.0,60.0,71.0,84.0,100.0,96.0,98.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",4.0,3.0,3.0,12.0,40.0,7.0,17.0,10.0,23.0,35.0,39.0,35.0,41.0
Kvinder,Alder i alt,Estland,10.0,9.0,16.0,11.0,13.0,11.0,10.0,15.0,13.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,7.0,3.0,3.0,6.0,7.0,7.0,9.0,9.0,11.0,7.0,4.0,12.0
Kvinder,Alder i alt,Finland,27.0,26.0,19.0,12.0,21.0,20.0,22.0,20.0,25.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",16.0,20.0,21.0,36.0,20.0,30.0,13.0,16.0,20.0,28.0,19.0,23.0,28.0
Kvinder,Alder i alt,Frankrig,24.0,14.0,23.0,29.0,26.0,29.0,47.0,41.0,38.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",16.0,15.0,17.0,25.0,22.0,21.0,16.0,18.0,22.0,24.0,18.0,17.0,22.0
Kvinder,Alder i alt,Grækenland,3.0,6.0,10.0,12.0,7.0,9.0,18.0,16.0,15.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,1.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0,7.0,4.0,5.0
Kvinder,Alder i alt,Irland,6.0,6.0,6.0,5.0,9.0,9.0,6.0,11.0,5.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,6.0,12.0,7.0,5.0,5.0,4.0,5.0,9.0,10.0,7.0,9.0,7.0
Kvinder,Alder i alt,Island,65.0,63.0,72.0,90.0,89.0,93.0,85.0,83.0,79.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",33.0,26.0,48.0,62.0,0.0,43.0,45.0,57.0,64.0,54.0,67.0,63.0,68.0
Kvinder,Alder i alt,Italien,23.0,20.0,20.0,33.0,42.0,43.0,55.0,54.0,59.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",18.0,15.0,16.0,16.0,15.0,9.0,7.0,15.0,14.0,20.0,19.0,19.0,28.0
Kvinder,Alder i alt,Jugoslavien,272.0,244.0,224.0,239.0,224.0,297.0,309.0,294.0,265.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",180.0,172.0,218.0,233.0,208.0,175.0,197.0,220.0,252.0,262.0,299.0,246.0,285.0
Kvinder,Alder i alt,"Jugoslavien, Forbundsrepublikken",30.0,23.0,32.0,27.0,23.0,26.0,41.0,32.0,33.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11.0,11.0,7.0,17.0,16.0,17.0,17.0,19.0,18.0,19.0,27.0,30.0,35.0
Kvinder,Alder i alt,Kroatien,15.0,21.0,10.0,14.0,20.0,23.0,32.0,22.0,31.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,6.0,3.0,12.0,9.0,9.0,9.0,7.0,11.0,12.0,9.0,10.0,16.0
Kvinder,Alder i alt,Letland,45.0,55.0,51.0,56.0,45.0,65.0,68.0,46.0,67.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,11.0,11.0,13.0,12.0,13.0,13.0,15.0,28.0,29.0,34.0,48.0,27.0
Kvinder,Alder i alt,Litauen,101.0,99.0,86.0,108.0,120.0,166.0,154.0,155.0,161.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",7.0,10.0,11.0,24.0,21.0,23.0,29.0,48.0,43.0,65.0,66.0,82.0,100.0
Kvinder,Alder i alt,Nederlandene,43.0,44.0,38.0,46.0,42.0,57.0,63.0,57.0,57.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",26.0,15.0,30.0,41.0,38.0,31.0,41.0,44.0,35.0,40.0,37.0,54.0,46.0
Kvinder,Alder i alt,Nordmakedonien,24.0,19.0,31.0,34.0,41.0,72.0,61.0,56.0,72.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,11.0,18.0,19.0,27.0,18.0,20.0,12.0,34.0,17.0,25.0,25.0,33.0
Kvinder,Alder i alt,Norge,124.0,95.0,107.0,105.0,100.0,131.0,150.0,116.0,115.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",101.0,68.0,94.0,115.0,117.0,96.0,101.0,98.0,99.0,110.0,109.0,92.0,111.0
Kvinder,Alder i alt,Polen,322.0,311.0,361.0,390.0,402.0,507.0,526.0,516.0,492.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",129.0,114.0,134.0,179.0,140.0,156.0,172.0,197.0,202.0,251.0,308.0,318.0,349.0
Kvinder,Alder i alt,Portugal,10.0,11.0,12.0,14.0,3.0,17.0,16.0,12.0,15.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,1.0,5.0,6.0,8.0,5.0,2.0,4.0,4.0,6.0,2.0,7.0,10.0
Kvinder,Alder i alt,Rumænien,155.0,166.0,171.0,168.0,226.0,302.0,332.0,347.0,395.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",20.0,14.0,18.0,28.0,136.0,19.0,32.0,33.0,46.0,88.0,77.0,103.0,130.0
Kvinder,Alder i alt,Rusland,84.0,68.0,72.0,61.0,61.0,77.0,97.0,75.0,94.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",25.0,24.0,48.0,49.0,50.0,32.0,43.0,45.0,79.0,60.0,61.0,77.0,66.0
Kvinder,Alder i alt,Schweiz,11.0,4.0,6.0,4.0,3.0,14.0,8.0,9.0,11.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,2.0,5.0,10.0,5.0,8.0,7.0,9.0,6.0,10.0,10.0,9.0,5.0
Kvinder,Alder i alt,Serbien og Montenegro,13.0,11.0,6.0,7.0,15.0,14.0,12.0,13.0,12.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,1.0,17.0,10.0,8.0,13.0,8.0,10.0,12.0,11.0,9.0,9.0
Kvinder,Alder i alt,Sovjetunionen,19.0,17.0,14.0,10.0,20.0,9.0,10.0,12.0,17.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",17.0,10.0,11.0,22.0,14.0,13.0,12.0,17.0,21.0,25.0,17.0,18.0,15.0
Kvinder,Alder i alt,Spanien,23.0,16.0,16.0,19.0,28.0,48.0,37.0,40.0,62.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",12.0,17.0,19.0,11.0,19.0,16.0,16.0,14.0,13.0,26.0,23.0,16.0,17.0
Kvinder,Alder i alt,Storbritannien,69.0,56.0,54.0,49.0,54.0,55.0,81.0,64.0,63.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",42.0,34.0,60.0,60.0,49.0,53.0,39.0,51.0,62.0,53.0,64.0,65.0,66.0
Kvinder,Alder i alt,Sverige,107.0,111.0,109.0,90.0,115.0,112.0,131.0,115.0,117.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",88.0,62.0,94.0,125.0,103.0,95.0,90.0,120.0,107.0,107.0,92.0,121.0,105.0
Kvinder,Alder i alt,Tjekkoslovakiet,8.0,5.0,5.0,9.0,8.0,10.0,7.0,7.0,6.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,7.0,14.0,10.0,6.0,6.0,6.0,4.0,11.0,10.0,8.0,9.0,6.0
Kvinder,Alder i alt,Tyrkiet,697.0,608.0,637.0,693.0,775.0,1044.0,1013.0,957.0,902.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",228.0,202.0,269.0,356.0,416.0,331.0,385.0,424.0,525.0,518.0,534.0,612.0,661.0
Kvinder,Alder i alt,Tyskland,162.0,170.0,161.0,144.0,182.0,186.0,197.0,211.0,198.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",113.0,87.0,117.0,128.0,119.0,111.0,110.0,146.0,146.0,154.0,142.0,171.0,179.0
Kvinder,Alder i alt,Ukraine,66.0,72.0,84.0,67.0,79.0,114.0,100.0,160.0,324.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11.0,6.0,17.0,22.0,21.0,28.0,35.0,45.0,41.0,48.0,46.0,55.0,67.0
Kvinder,Alder i alt,Ungarn,29.0,32.0,24.0,38.0,34.0,45.0,39.0,44.0,62.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",12.0,3.0,12.0,7.0,13.0,20.0,14.0,16.0,11.0,22.0,33.0,25.0,26.0
Kvinder,Alder i alt,Østrig,4.0,2.0,3.0,5.0,10.0,5.0,12.0,8.0,8.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,4.0,9.0,16.0,10.0,5.0,6.0,5.0,3.0,9.0,8.0,7.0,14.0
Kvinder,Alder i alt,Algeriet,9.0,10.0,4.0,11.0,9.0,26.0,15.0,16.0,22.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,6.0,7.0,4.0,6.0,10.0,5.0,5.0,8.0,5.0,6.0,9.0,8.0
Kvinder,Alder i alt,Egypten,16.0,12.0,18.0,15.0,8.0,35.0,22.0,25.0,21.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,6.0,8.0,7.0,12.0,7.0,3.0,9.0,11.0,16.0,18.0,12.0,17.0
Kvinder,Alder i alt,Etiopien,8.0,10.0,8.0,10.0,9.0,9.0,15.0,14.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,4.0,9.0,8.0,7.0,9.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0
Kvinder,Alder i alt,Ghana,19.0,15.0,17.0,24.0,26.0,24.0,20.0,32.0,25.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,7.0,11.0,19.0,12.0,7.0,14.0,17.0,13.0,9.0,13.0,8.0,9.0
Kvinder,Alder i alt,Kenya,18.0,15.0,16.0,13.0,16.0,12.0,23.0,21.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,5.0,4.0,8.0,6.0,3.0,5.0,9.0,9.0,4.0,9.0,11.0,13.0
Kvinder,Alder i alt,Marokko,101.0,82.0,125.0,142.0,146.0,191.0,191.0,160.0,191.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",40.0,35.0,55.0,63.0,59.0,62.0,68.0,87.0,87.0,87.0,76.0,89.0,106.0
Kvinder,Alder i alt,Nigeria,15.0,14.0,7.0,13.0,12.0,15.0,15.0,13.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",4.0,2.0,7.0,10.0,8.0,6.0,6.0,9.0,8.0,10.0,4.0,11.0,13.0
Kvinder,Alder i alt,Somalia,153.0,146.0,125.0,194.0,199.0,261.0,285.0,243.0,266.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",57.0,67.0,69.0,85.0,69.0,69.0,59.0,77.0,85.0,77.0,114.0,112.0,146.0
Kvinder,Alder i alt,Sydafrika,5.0,7.0,4.0,3.0,4.0,9.0,10.0,13.0,7.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,6.0,4.0,1.0,10.0,3.0,5.0,6.0,5.0,7.0,3.0,4.0,5.0
Kvinder,Alder i alt,Tanzania,14.0,10.0,4.0,7.0,14.0,8.0,11.0,7.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,12.0,16.0,11.0,8.0,9.0,9.0,11.0,8.0,16.0,18.0,11.0,3.0
Kvinder,Alder i alt,Tunesien,10.0,11.0,21.0,13.0,15.0,33.0,35.0,29.0,21.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,0.0,8.0,4.0,5.0,5.0,8.0,1.0,7.0,11.0,10.0,8.0,12.0
Kvinder,Alder i alt,Uganda,26.0,24.0,27.0,26.0,31.0,32.0,35.0,31.0,54.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,6.0,8.0,21.0,13.0,9.0,18.0,23.0,26.0,27.0,25.0,26.0,38.0
Kvinder,Alder i alt,Canada,11.0,20.0,8.0,13.0,3.0,10.0,13.0,5.0,20.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,5.0,5.0,7.0,6.0,7.0,7.0,8.0,11.0,6.0,9.0,10.0,12.0
Kvinder,Alder i alt,USA,50.0,44.0,36.0,41.0,32.0,48.0,56.0,56.0,54.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",22.0,21.0,27.0,49.0,31.0,19.0,28.0,34.0,27.0,38.0,36.0,36.0,39.0
Kvinder,Alder i alt,Argentina,11.0,11.0,6.0,8.0,10.0,22.0,28.0,27.0,30.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,4.0,2.0,5.0,9.0,4.0,3.0,4.0,8.0,10.0,8.0,9.0,6.0
Kvinder,Alder i alt,Brasilien,42.0,39.0,37.0,46.0,41.0,62.0,53.0,64.0,67.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",15.0,18.0,21.0,18.0,27.0,30.0,27.0,29.0,29.0,32.0,31.0,38.0,38.0
Kvinder,Alder i alt,Chile,14.0,11.0,12.0,16.0,24.0,18.0,26.0,20.0,20.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,6.0,9.0,10.0,9.0,6.0,12.0,13.0,10.0,11.0,10.0,13.0,16.0
Kvinder,Alder i alt,Afghanistan,110.0,106.0,113.0,113.0,162.0,192.0,205.0,185.0,187.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",29.0,35.0,47.0,72.0,58.0,51.0,64.0,65.0,73.0,82.0,88.0,94.0,102.0
Kvinder,Alder i alt,Filippinerne,57.0,62.0,54.0,71.0,90.0,68.0,91.0,97.0,79.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",24.0,27.0,19.0,36.0,34.0,26.0,33.0,35.0,30.0,47.0,60.0,79.0,70.0
Kvinder,Alder i alt,Indien,40.0,32.0,34.0,36.0,46.0,44.0,48.0,51.0,58.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",18.0,15.0,17.0,31.0,34.0,23.0,17.0,26.0,24.0,18.0,37.0,34.0,32.0
Kvinder,Alder i alt,Indonesien,2.0,4.0,4.0,5.0,4.0,10.0,5.0,8.0,8.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",4.0,2.0,1.0,3.0,0.0,5.0,5.0,5.0,6.0,9.0,4.0,6.0,6.0
Kvinder,Alder i alt,Irak,255.0,253.0,284.0,306.0,364.0,493.0,489.0,489.0,502.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",81.0,98.0,146.0,123.0,156.0,130.0,132.0,165.0,171.0,202.0,219.0,217.0,213.0
Kvinder,Alder i alt,Iran,221.0,228.0,208.0,225.0,241.0,316.0,278.0,280.0,297.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",112.0,118.0,152.0,151.0,154.0,153.0,132.0,148.0,156.0,178.0,195.0,226.0,216.0
Kvinder,Alder i alt,Israel,8.0,8.0,12.0,13.0,12.0,12.0,11.0,13.0,15.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",7.0,10.0,8.0,14.0,9.0,7.0,4.0,13.0,10.0,2.0,10.0,11.0,13.0
Kvinder,Alder i alt,Japan,9.0,4.0,10.0,2.0,2.0,4.0,7.0,11.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,4.0,7.0,8.0,5.0,2.0,1.0,5.0,6.0,6.0,3.0,8.0,6.0
Kvinder,Alder i alt,Jordan,32.0,27.0,26.0,29.0,34.0,45.0,48.0,59.0,41.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",13.0,10.0,16.0,19.0,17.0,15.0,16.0,17.0,24.0,21.0,30.0,22.0,31.0
Kvinder,Alder i alt,Kina,85.0,69.0,74.0,77.0,86.0,91.0,107.0,123.0,110.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",29.0,41.0,63.0,63.0,53.0,46.0,40.0,164.0,61.0,55.0,52.0,80.0,59.0
Kvinder,Alder i alt,Kuwait,34.0,36.0,36.0,45.0,55.0,71.0,81.0,87.0,78.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",14.0,12.0,20.0,21.0,24.0,26.0,15.0,27.0,25.0,28.0,34.0,35.0,43.0
Kvinder,Alder i alt,Libanon,354.0,362.0,366.0,416.0,465.0,666.0,690.0,629.0,609.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",73.0,85.0,107.0,125.0,136.0,110.0,135.0,162.0,176.0,219.0,268.0,305.0,307.0
Kvinder,Alder i alt,Myanmar,9.0,11.0,6.0,11.0,12.0,17.0,19.0,15.0,11.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,5.0,8.0,6.0,12.0
Kvinder,Alder i alt,Pakistan,236.0,204.0,226.0,235.0,278.0,330.0,343.0,377.0,324.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",121.0,82.0,129.0,143.0,167.0,130.0,140.0,162.0,170.0,194.0,197.0,199.0,234.0
Kvinder,Alder i alt,Sri Lanka,76.0,81.0,74.0,86.0,87.0,99.0,89.0,97.0,75.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",29.0,14.0,31.0,41.0,33.0,31.0,43.0,38.0,47.0,53.0,64.0,56.0,69.0
Kvinder,Alder i alt,Syrien,95.0,110.0,133.0,195.0,240.0,295.0,343.0,344.0,384.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",13.0,16.0,16.0,18.0,26.0,21.0,21.0,22.0,39.0,31.0,43.0,42.0,74.0
Kvinder,Alder i alt,Thailand,144.0,144.0,138.0,153.0,181.0,161.0,185.0,163.0,185.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",41.0,54.0,73.0,78.0,93.0,62.0,67.0,101.0,84.0,130.0,114.0,105.0,124.0
Kvinder,Alder i alt,Vietnam,114.0,132.0,127.0,108.0,138.0,138.0,120.0,143.0,151.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",103.0,89.0,114.0,137.0,121.0,108.0,107.0,125.0,128.0,130.0,141.0,110.0,135.0
Kvinder,Alder i alt,Australien,8.0,10.0,8.0,3.0,7.0,7.0,6.0,8.0,15.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,5.0,2.0,4.0,8.0,6.0,5.0,2.0,4.0,4.0,8.0,9.0,8.0
Kvinder,Alder i alt,Øvrige lande i alt,316.0,332.0,352.0,360.0,413.0,487.0,575.0,562.0,609.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",118.0,104.0,139.0,200.0,253.0,160.0,168.0,227.0,200.0,227.0,263.0,265.0,306.0
Kvinder,Alder i alt,"Øvrige lande, vestlige",26.0,29.0,41.0,29.0,41.0,36.0,51.0,49.0,44.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,12.0,12.0,12.0,11.0,8.0,14.0,21.0,17.0,14.0,23.0,21.0,24.0
Kvinder,Alder i alt,"Øvrige lande, ikke-vestlige",290.0,303.0,311.0,331.0,372.0,451.0,524.0,513.0,565.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",113.0,92.0,127.0,188.0,187.0,152.0,154.0,205.0,183.0,213.0,240.0,244.0,282.0
Kvinder,15-29 år,I alt,9165.0,8836.0,8175.0,8630.0,9690.0,11743.0,12337.0,10585.0,9996.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6692.0,5417.0,7312.0,8595.0,7975.0,7209.0,7481.0,8163.0,8167.0,8585.0,8899.0,9174.0,9315.0
